0.031415926535897934 -0.035535994495628255 -1.8848389368044454
0.0942477796076938 -0.03127154567003761 -1.6880962111660942
0.15707963267948966 -0.02739654889334491 -1.5254022036455386
0.21991148575128555 -0.023993776128070132 -1.3907474612400053
0.2827433388230814 -0.021067236048782283 -1.278663761268516
0.3455751918948773 -0.018577461064554688 -1.1845396107694224
0.4084070449666731 -0.016467595762903305 -1.1046577410396987
0.471238898038469 -0.014678605462111582 -1.0360971343525183
0.5340707511102649 -0.013156520032118967 -0.9765916002849055
0.5969026041820609 -0.011855000763901865 -0.9243909523005682
0.6597344572538566 -0.010735555535068466 -0.8781424770578925
0.7225663103256524 -0.009766752907476113 -0.8367962674912697
0.7853981633974484 -0.008923127338864675 -0.7995321925086338
0.8482300164692443 -0.008184092009724473 -0.7657045590900065
0.9110618695410401 -0.007532982239508585 -0.7348005316044767
0.9738937226128359 -0.006956260840647708 -0.7064089736482291
1.0367255756846319 -0.006442877580928164 -0.6801970827156376
1.0995574287564276 -0.005983761049232794 -0.6558928176234485
1.1623892818282238 -0.005571418722923138 -0.633271625665567
1.2252211349000195 -0.005199623127991805 -0.6121463651722976
1.2880529879718152 -0.00486316551943148 -0.5923596096284336
1.3508848410436112 -0.004557662130120239 -0.573777733773129
1.4137166941154071 -0.004279401228067053 -0.5562863392033208
1.4765485471872029 -0.004025221849493483 -0.5397866919654248
1.5393804002589988 -0.003792417162468315 -0.5241929287998529
1.6022122533307945 -0.003578657040896622 -0.5094298504752816
1.6650441064025907 -0.0033819256798845606 -0.49543116612035387
1.7278759594743864 -0.003200471041140393 -0.4821380860554236
1.7907078125461822 -0.0030327636483233273 -0.4694981855485374
1.8535396656179781 -0.002877462810316023 -0.45746448048622185
1.916371518689774 -0.002733388776997624 -0.44599466984242037
1.9792033717615698 -0.0025994996588222805 -0.435050510271084
2.0420352248333655 -0.00247487219257301 -0.4245972960321901
2.1048670779051615 -0.002358685629265734 -0.41460342344114426
2.1676989309769574 -0.0022502081700713824 -0.40504002358848146
2.2305307840487534 -0.0021487854926658463 -0.395880650565397
2.2933626371205498 -0.0020538310014328607 -0.38710101511400713
2.356194490192345 -0.0019648175063589225 -0.37867875569505055
2.419026343264141 -0.0018812700917779724 -0.3705932405762472
2.4818581963359367 -0.0018027599806664115 -0.362825395801297
2.5446900494077327 -0.0017288992357460118 -0.3553575548851881
2.6075219024795286 -0.0016593361669763496 -0.34817332685835295
2.6703537555513246 -0.0015937513378572194 -0.3412574798976981
2.73318560862312 -0.0015318540813579003 -0.3345958382726385
2.796017461694916 -0.001473379451239321 -0.3281751907265775
2.858849314766712 -0.0014180855466793163 -0.3219832087299552
2.921681167838508 -0.001365751158101881 -0.31600837329634884
2.984513020910304 -0.00131617369027424 -0.31023990926076334
3.0473448739820994 -0.0012691673255076838 -0.3046677260890199
3.1101767270538954 -0.001224561395405116 -0.29928236442666495
3.1730085801256913 -0.0011821989342504786 -0.29407494771108394
3.2358404331974877 -0.0011419353910532843 -0.28903713826621624
3.2986722862692837 -0.0011036374805130247 -0.2841610973791571
3.3615041393410787 -0.0010671821559370103 -0.27943944892494177
3.4243359924128747 -0.00103245568945939 -0.2748652461622965
3.4871678454846706 -0.0009993528468854164 -0.27043194137097737
3.5499996985564666 -0.0009677761461670196 -0.2661333580420248
3.6128315516282625 -0.0009376351899376833 -0.2619636653670495
3.6756634047000585 -0.0009088460637628154 -0.25791735480252065
3.7384952577718544 -0.0008813307928126856 -0.25398921851076284
3.80132711084365 -0.0008550168505668184 -0.25017432950163015
3.864158963915446 -0.0008298367139411498 -0.24646802331816328
3.926990816987242 -0.0008057274598977583 -0.24286588112638638
3.989822670059038 -0.0007826303991916838 -0.23936371408414076
4.052654523130833 -0.0007604907434060424 -0.23595754887678005
4.11548637620263 -0.0007392573018785358 -0.23264361431893346
4.178318229274425 -0.0007188822055008297 -0.22941832893158437
4.241150082346221 -0.000699320654719981 -0.22627828941259967
4.303981935418017 -0.0006805306893554783 -0.22322025992673045
4.366813788489813 -0.0006624729781138053 -0.22024116214811676
4.429645641561609 -0.0006451106259119772 -0.21733806599458294
4.492477494633405 -0.0006284089973121064 -0.21450818099859165
4.555309347705201 -0.0006123355545632972 -0.21174884826472706
4.618141200776996 -0.0005968597088906547 -0.20905753296806062
4.680973053848792 -0.0005819526838162708 -0.20643181735178182
4.743804906920588 -0.0005675873894223165 -0.20386939418610367
4.806636759992384 -0.0005537383065714265 -0.20136806065372184
4.869468613064179 -0.0005403813802028068 -0.1989257126300597
4.932300466135976 -0.0005274939209036281 -0.1965403393292003
4.995132319207771 -0.0005150545140363894 -0.194210018288827
5.057964172279568 -0.0005030429357744216 -0.19193291066968238
5.120796025351363 -0.000491440075452088 -0.18970725684705206
5.1836278784231595 -0.00048022786370179954 -0.187531372273584
5.246459731494955 -0.00046938920588951455 -0.185403643594406
5.3092915845667505 -0.0004589079204148523 -0.18332252499700083
5.372123437638547 -0.000448768681474323 -0.18128653477967063
5.4349552907103424 -0.0004389569659247873 -0.17929425212367037
5.49778714378214 -0.0004294590039224174 -0.17734431405523418
5.560618996853934 -0.0004202617330281818 -0.17543541258476106
5.62345084992573 -0.00041135275551629463 -0.17356629201138699
5.686282702997526 -0.0004027202986256098 -0.17173574638204517
5.749114556069322 -0.0003943531775324479 -0.16994261709492273
5.811946409141118 -0.0003862407608335924 -0.16818579063795772
5.874778262212914 -0.00037837293834777137 -0.16646419645370505
5.937610115284709 -0.0003707400910624847 -0.16477680492251812
6.000441968356506 -0.0003633330630637396 -0.16312262545657127
6.063273821428301 -0.0003561431353034055 -0.16150070469777578
6.1261056745000975 -0.00034916200106800357 -0.15991012481313086
6.188937527571893 -0.0003423817430256312 -0.15835000188149978
6.2517693806436885 -0.00033579481173671516 -0.15681948436621668
6.314601233715485 -0.0003293940055236185 -0.15531775166831446
6.37743308678728 -0.00032317245160215643 -0.1538440127555163
6.440264939859078 -0.00031712358838775106 -0.1523975048624619
6.503096792930873 -0.00031124114889140216 -0.15097749225794468
6.565928646002669 -0.0003055191451326615 -0.14958326507521305
6.628760499074464 -0.0002999518534978278 -0.1482141382016535
6.69159235214626 -0.00029453380097960196 -0.14686945022441053
6.754424205218056 -0.0002892597522382061 -0.14554856242872521
6.817256058289852 -0.0002841246974290823 -0.14425085784597982
6.880087911361647 -0.00027912384074631 -0.14297574034863003
6.9429197644334435 -0.0002742525896337241 -0.14172263378938463
7.005751617505239 -0.0002695065446201519 -0.14049098118216055
7.068583470577035 -0.00026488148973876616 -0.13928024392249305
7.131415323648831 -0.00026037338349180265 -0.13808990104523042
7.194247176720627 -0.00025597835032674105 -0.1369194485174704
7.257079029792423 -0.00025169267259012913 -0.1357683985648264
7.319910882864218 -0.00024751278293029056 -0.13463627902922432
7.382742735936015 -0.00024343525711938485 -0.1335226327565422
7.445574589007811 -0.0002394568072696824 -0.13242701701250426
7.5084064420796075 -0.00023557427541955845 -0.13134900292533777
7.571238295151402 -0.0002317846274657293 -0.13028817495378767
7.634070148223198 -0.00022808494742211223 -0.1292441303791683
7.696902001294994 -0.00022447243198375817 -0.12821647882020784
7.7597338543667895 -0.0002209443853788377 -0.1272048417695138
7.822565707438586 -0.000217498214491508 -0.12620885215055525
7.885397560510381 -0.0002141314242384395 -0.12522815389412112
7.948229413582177 -0.00021084161318546974 -0.12426240153327349
8.011061266653973 -0.0002076264693896661 -0.12331125981586927
8.073893119725769 -0.00020448376645334904 -0.12237440333377717
8.136724972797564 -0.0002014113597791079 -0.12145151616796449
8.199556825869362 -0.00019840718301279936 -0.12054229154867498
8.262388678941157 -0.00019546924466490884 -0.11964643152996138
8.325220532012953 -0.0001925956248998301 -0.11876364667787709
8.388052385084748 -0.0001897844724840033 -0.11789365577166909
8.450884238156544 -0.00018703400188288413 -0.11703618551734993
8.513716091228341 -0.00018434249050030462 -0.11619097027305972
8.576547944300136 -0.00018170827605072922 -0.11535775178566209
8.639379797371932 -0.00017912975405846412 -0.11453627893804462
8.702211650443727 -0.00017660537547588485 -0.11372630750662617
8.765043503515523 -0.00017413364441511468 -0.112927599928596
8.82787535658732 -0.0001717131159859263 -0.11213992507843706
8.890707209659116 -0.00016934239423604 -0.11136305805330748
